date,platform,campaign_type,campaign_id,channel,target_segment,objective,expected_uplift,country,impressions,clicks,CTR,ad_spend,conversions,ROAS,revenue,conversion_lift,click_to_conversion_rate
2024-09-25,Meta Ads,Shopping,,,,,,Germany,199451,3989,0.02,5105.92,110,1.61,8236.16,,0.027575833542241163
2024-09-25,Google Ads,Shopping,,,,,,Australia,49225,2367,0.0481,4355.28,137,2.02,8811.53,,0.057879171947613009
2024-09-25,Google Ads,Video,,,,,,USA,14096,476,0.0338,614.04,34,5.17,3175.83,,0.071428571428571425
2024-09-25,Meta Ads,Shopping,,,,,,UAE,178916,4723,0.0264,7273.42,147,4.07,29612.74,,0.031124285411814525
2024-09-26,Google Ads,Shopping,,,,,,Australia,161252,8046,0.0499,24540.3,550,5.34,130994.6,,0.068356947551578423
2024-09-26,Meta Ads,Shopping,,,,,,UK,185419,7750,0.0418,10695,400,1.26,13470.33,,0.051612903225806452
2024-09-26,Google Ads,Shopping,,,,,,Canada,161089,6540,0.0406,13734,285,3.62,49746.79,,0.043577981651376149
2024-09-26,Meta Ads,Shopping,,,,,,Canada,15047,368,0.0245,390.08,27,16.01,6244.19,,0.073369565217391311
2024-09-26,TikTok Ads,Search,,,,,,India,89946,5162,0.0574,3252.06,349,26.87,87393.19,,0.067609453700116229
2024-09-27,Google Ads,Display,,,,,,Australia,34652,866,0.025,1359.62,43,2.01,2728.57,,0.049653579676674366
2024-09-27,Meta Ads,Shopping,,,,,,USA,155354,3371,0.0217,4281.17,100,1.85,7916.95,,0.029664787896766538
2024-09-27,TikTok Ads,Search,,,,,,Canada,40886,1782,0.0436,980.1,132,28.76,28189.38,,0.07407407407407407
2024-09-27,Meta Ads,Display,,,,,,India,8599,258,0.0301,167.7,6,3.55,594.69,,0.023255813953488372
2024-09-27,Meta Ads,Search,,,,,,Australia,46846,983,0.021,707.76,11,3.53,2501.87,,0.011190233977619531
2024-09-27,Google Ads,Video,,,,,,India,28958,1355,0.0468,3888.85,49,3.58,13909.3,,0.036162361623616239
2024-09-27,TikTok Ads,Display,,,,,,UK,55599,3697,0.0665,6063.08,217,4.21,25513.42,,0.0586962401947525
2024-09-27,Meta Ads,Video,,,,,,Germany,74212,1528,0.0206,2230.88,85,9.56,21331.58,,0.055628272251308904
2024-09-28,Meta Ads,Search,,,,,,USA,90431,1853,0.0205,3150.1,57,4.71,14834.93,,0.03076092822450081
2024-09-28,TikTok Ads,Video,,,,,,UK,68620,3602,0.0525,1728.96,134,13.29,22980.94,,0.03720155469183787
2024-09-28,Google Ads,Search,,,,,,Australia,138438,4734,0.0342,16758.36,191,2.28,38220.88,,0.040346430080270383
2024-09-28,Meta Ads,Display,,,,,,UAE,92844,3277,0.0353,5931.37,63,1.74,10318.61,,0.019224900823924321
2024-09-29,Google Ads,Search,,,,,,USA,58364,2241,0.0384,4975.02,136,3.05,15149.72,,0.0606871932173137
2024-09-29,Meta Ads,Shopping,,,,,,Germany,139346,4096,0.0294,2539.52,236,4.93,12521.54,,0.0576171875
2024-09-29,TikTok Ads,Display,,,,,,Germany,142456,9943,0.0698,9048.13,266,8.04,72736.17,,0.026752489188373731
2024-09-30,Google Ads,Video,,,,,,Australia,110977,4150,0.0374,4689.5,197,3.91,18314.78,,0.047469879518072286
2024-09-30,Google Ads,Search,,,,,,UAE,50076,2964,0.0592,10077.6,94,2.78,28058.66,,0.031713900134952767
2024-10-01,TikTok Ads,Display,,,,,,Canada,178503,9639,0.054,5397.84,146,7.44,40162.93,,0.01514679946052495
2024-10-02,Meta Ads,Shopping,,,,,,UAE,84526,2214,0.0262,974.16,117,31.17,30360.22,,0.052845528455284556
2024-10-02,TikTok Ads,Shopping,,,,,,Germany,39626,1172,0.0296,679.76,22,1.62,1100.59,,0.01877133105802048
2024-10-03,TikTok Ads,Search,,,,,,Australia,141087,10609,0.0752,4667.96,737,40.76,190244.62,,0.0694693185031577
2024-10-03,Meta Ads,Display,,,,,,USA,186711,7748,0.0415,4493.84,536,19.85,89187.58,,0.069179143004646365
2024-10-03,Google Ads,Display,,,,,,Australia,86471,4859,0.0562,7628.63,248,2.6,19852.56,,0.051039308499691294
2024-10-03,Google Ads,Video,,,,,,India,48118,1616,0.0336,5914.56,129,4.84,28604.24,,0.079826732673267328
2024-10-04,Meta Ads,Search,,,,,,UAE,26747,1099,0.0411,1252.86,36,4.49,5626.79,,0.032757051865332121
2024-10-04,Meta Ads,Shopping,,,,,,UK,5528,108,0.0196,218.16,7,9.17,2000.84,,0.064814814814814811
2024-10-04,TikTok Ads,Search,,,,,,Germany,64484,2966,0.046,3707.5,227,7.35,27232.61,,0.076534052596089
2024-10-04,TikTok Ads,Search,,,,,,USA,48361,2713,0.0561,2360.31,54,3.34,7890.9,,0.019904165130851456
2024-10-04,Meta Ads,Shopping,,,,,,India,120631,1532,0.0127,1179.64,114,21.44,25286.78,,0.074412532637075715
2024-10-05,Google Ads,Video,,,,,,USA,92332,5336,0.0578,5015.84,213,7.84,39347.29,,0.03991754122938531
2024-10-05,Google Ads,Search,,,,,,Australia,143241,7133,0.0498,14693.98,272,4.1,60208.51,,0.038132623019767276
2024-10-05,Google Ads,Search,,,,,,UAE,48953,2447,0.05,2716.17,144,6.45,17526.62,,0.058847568451164692
2024-10-06,TikTok Ads,Search,,,,,,Canada,114850,8234,0.0717,13421.42,245,2.64,35478.84,,0.029754675734758318
2024-10-06,TikTok Ads,Display,,,,,,Australia,93074,4225,0.0454,6506.5,300,1.76,11467.08,,0.071005917159763315
2024-10-06,TikTok Ads,Display,,,,,,USA,122286,7642,0.0625,11233.74,201,5.34,60002.91,,0.026302015179272442
2024-10-07,TikTok Ads,Display,,,,,,Canada,192583,11285,0.0586,18394.55,562,6.75,124224.31,,0.049800620292423568
2024-10-07,TikTok Ads,Display,,,,,,Canada,124614,4573,0.0367,1326.17,240,35.43,46988.2,,0.052481959326481524
2024-10-08,Meta Ads,Search,,,,,,Germany,110977,2829,0.0255,1867.14,48,5.7,10643.48,,0.016967126193001062
2024-10-08,Meta Ads,Search,,,,,,USA,164876,5820,0.0353,4306.8,463,17.16,73917.74,,0.079553264604810991
2024-10-08,Meta Ads,Video,,,,,,UK,198581,1985,0.01,3493.6,38,2.3,8029.71,,0.019143576826196475
2024-10-08,Meta Ads,Shopping,,,,,,UAE,155555,4588,0.0295,7111.4,332,1.79,12719.4,,0.072362685265911067
2024-10-08,Google Ads,Video,,,,,,UK,120475,7794,0.0647,6079.32,530,23.63,143639.1,,0.068001026430587627
2024-10-08,Meta Ads,Video,,,,,,Germany,58276,1183,0.0203,1762.67,89,11.5,20273.71,,0.075232459847844463
2024-10-08,Google Ads,Video,,,,,,UAE,194099,4774,0.0246,11887.26,134,0.71,8446.21,,0.028068705488060328
2024-10-09,TikTok Ads,Search,,,,,,UK,128295,4695,0.0366,3943.8,276,10.72,42279.01,,0.058785942492012778
2024-10-09,Meta Ads,Video,,,,,,UK,7402,91,0.0124,189.28,6,5.84,1105.17,,0.065934065934065936
2024-10-09,Meta Ads,Display,,,,,,Germany,72500,1341,0.0185,2078.55,30,2.78,5770.13,,0.022371364653243849
2024-10-10,Meta Ads,Video,,,,,,Canada,188552,6373,0.0338,4142.45,129,2.17,8973.49,,0.02024164443747058
2024-10-11,TikTok Ads,Video,,,,,,Canada,54752,2814,0.0514,2420.04,137,5.61,13580.22,,0.048685145700071077
2024-10-11,Meta Ads,Display,,,,,,Germany,198979,2089,0.0105,3551.3,66,2.17,7694.86,,0.031594064145524174
2024-10-11,Meta Ads,Video,,,,,,Canada,128245,2949,0.023,4688.91,85,1.84,8616.72,,0.028823329942353339
2024-10-12,Meta Ads,Shopping,,,,,,UAE,160136,6581,0.0411,2632.4,393,31.13,81942.57,,0.059717368181127488
2024-10-12,Meta Ads,Display,,,,,,UAE,173307,3292,0.019,3390.76,74,6.36,21574.44,,0.022478736330498177
2024-10-12,Google Ads,Video,,,,,,Australia,173769,6759,0.0389,19330.74,158,1.1,21350.44,,0.023376239088622578
2024-10-12,Meta Ads,Video,,,,,,Germany,74615,2327,0.0312,2559.7,129,9.96,25496.94,,0.055436183927804042
2024-10-12,Google Ads,Video,,,,,,Germany,185378,3244,0.0175,5904.08,246,11.44,67552.8,,0.075832305795314428
2024-10-12,Meta Ads,Search,,,,,,USA,61437,1087,0.0177,2424.01,80,4.86,11780.01,,0.073597056117755286
2024-10-12,Google Ads,Search,,,,,,Germany,185488,3950,0.0213,5490.5,289,13.69,75172.15,,0.073164556962025312
2024-10-13,Meta Ads,Video,,,,,,Germany,77353,1895,0.0245,3202.55,73,2.91,9316.26,,0.038522427440633243
2024-10-13,Meta Ads,Shopping,,,,,,Australia,71537,1809,0.0253,2984.85,57,2.09,6227.5,,0.03150912106135987
2024-10-13,Meta Ads,Search,,,,,,India,61994,1847,0.0298,1477.6,147,3.8,5622.21,,0.079588521927449918
2024-10-13,Google Ads,Search,,,,,,India,197557,4326,0.0219,5104.68,259,7.64,39016.05,,0.059870550161812294
2024-10-14,Meta Ads,Search,,,,,,UK,125725,1646,0.0131,1333.26,19,1.74,2319.58,,0.011543134872417983
2024-10-14,Google Ads,Shopping,,,,,,Germany,34036,2086,0.0613,7196.7,110,2.99,21503.08,,0.052732502396931925
2024-10-14,Google Ads,Video,,,,,,UK,116011,2726,0.0235,5342.96,127,0.78,4188.78,,0.046588407923697728
2024-10-14,Meta Ads,Display,,,,,,India,125424,3787,0.0302,1817.76,253,19.98,36320.54,,0.066807499339846851
2024-10-14,TikTok Ads,Search,,,,,,India,97193,6230,0.0641,9968,306,8.19,81609.12,,0.049117174959871591
2024-10-15,Meta Ads,Video,,,,,,USA,39253,1122,0.0286,1402.5,81,11.02,15452.61,,0.072192513368983954
2024-10-15,TikTok Ads,Shopping,,,,,,Germany,96412,7047,0.0731,7822.17,194,4.69,36717.43,,0.027529445153966228
2024-10-15,Meta Ads,Search,,,,,,Germany,190392,6016,0.0316,13776.64,165,2.61,35908.75,,0.027426861702127658
2024-10-15,Meta Ads,Search,,,,,,UK,30392,1325,0.0436,1735.75,101,2.04,3539.63,,0.076226415094339625
2024-10-15,TikTok Ads,Search,,,,,,Canada,17666,724,0.041,267.88,23,19.49,5220.85,,0.031767955801104975
2024-10-16,TikTok Ads,Display,,,,,,USA,178714,7559,0.0423,8617.26,312,4.64,39985.98,,0.041275300965736207
2024-10-16,Google Ads,Shopping,,,,,,USA,163178,5172,0.0317,11430.12,325,1.25,14305.21,,0.0628383604021655
2024-10-17,Google Ads,Video,,,,,,India,176541,4378,0.0248,12564.86,175,1.56,19637.27,,0.039972590223846506
2024-10-17,TikTok Ads,Display,,,,,,India,81394,5192,0.0638,4880.48,253,8.5,41499.01,,0.048728813559322036
2024-10-17,TikTok Ads,Shopping,,,,,,USA,180721,9379,0.0519,12192.7,286,4.31,52558.42,,0.030493656040089561
2024-10-17,TikTok Ads,Search,,,,,,India,47462,1803,0.038,955.59,98,30.57,29213.28,,0.054353854686633389
2024-10-17,TikTok Ads,Search,,,,,,Canada,17356,925,0.0533,425.5,62,12.87,5476.85,,0.067027027027027022
2024-10-17,Meta Ads,Search,,,,,,UAE,55867,1681,0.0301,3328.38,32,1.14,3790.94,,0.019036287923854849
2024-10-18,Meta Ads,Video,,,,,,Germany,152318,4554,0.0299,4918.32,296,13.18,64805.54,,0.064997804128238912
2024-10-18,Google Ads,Search,,,,,,India,49484,1118,0.0226,2291.9,79,8.04,18417.53,,0.0706618962432916
2024-10-18,Meta Ads,Search,,,,,,USA,108591,2084,0.0192,4501.44,31,1.44,6469.19,,0.014875239923224568
2024-10-18,Meta Ads,Video,,,,,,Australia,66265,1881,0.0284,3837.24,76,0.73,2782.02,,0.040404040404040407
2024-10-19,Google Ads,Video,,,,,,USA,121465,5575,0.0459,9143,273,3.15,28769.59,,0.048968609865470851
2024-10-19,Google Ads,Shopping,,,,,,UK,55385,1678,0.0303,2416.32,64,7.5,18110.48,,0.038140643623361142
2024-10-19,Google Ads,Search,,,,,,USA,103991,3067,0.0295,7943.53,142,4.54,36045.3,,0.046299315291816107
2024-10-19,TikTok Ads,Shopping,,,,,,India,119515,6824,0.0571,5868.64,89,4.43,25992.88,,0.013042203985932005
2024-10-19,Meta Ads,Search,,,,,,Canada,147324,1325,0.009,2279,96,4.54,10356.84,,0.072452830188679249
2024-10-20,Google Ads,Search,,,,,,Germany,91491,4053,0.0443,7052.22,140,2.76,19432.37,,0.034542314335060449
2024-10-20,TikTok Ads,Shopping,,,,,,India,109188,6354,0.0582,8006.04,216,6.15,49228.57,,0.0339943342776204
2024-10-20,Meta Ads,Display,,,,,,USA,78302,900,0.0115,441,52,14.41,6354.23,,0.057777777777777775
2024-10-20,TikTok Ads,Shopping,,,,,,UK,143667,6852,0.0477,7742.76,142,2.53,19589.64,,0.020723876240513719
2024-10-21,TikTok Ads,Shopping,,,,,,UK,194060,11721,0.0604,20277.33,504,3.76,76238.77,,0.042999744049142564
2024-10-21,Google Ads,Search,,,,,,USA,121107,3148,0.026,7523.72,243,4.42,33241.31,,0.077191867852604831
2024-10-22,Google Ads,Search,,,,,,USA,15960,750,0.047,1290,40,5.36,6919.55,,0.053333333333333337
2024-10-22,Google Ads,Search,,,,,,UAE,180634,7821,0.0433,17284.41,581,7.9,136556.31,,0.074287175552998339
2024-10-22,Meta Ads,Display,,,,,,Germany,193946,7854,0.0405,14844.06,461,5.85,86871.54,,0.058696205755029283
2024-10-23,Meta Ads,Video,,,,,,Canada,81313,1089,0.0134,1557.27,77,2.28,3549.91,,0.0707070707070707
2024-10-23,TikTok Ads,Shopping,,,,,,UAE,16094,535,0.0333,968.35,8,0.49,469.8,,0.014953271028037384
2024-10-23,Meta Ads,Search,,,,,,India,149565,2437,0.0163,901.69,30,3.47,3133.33,,0.012310217480508822
2024-10-23,Google Ads,Display,,,,,,UAE,88251,5965,0.0676,4891.3,133,3.05,14897.06,,0.022296730930427493
2024-10-23,Google Ads,Shopping,,,,,,UK,51032,3036,0.0595,6770.28,195,2.77,18761.36,,0.064229249011857711
2024-10-24,Meta Ads,Display,,,,,,USA,171353,5534,0.0323,10293.24,221,5.12,52725.19,,0.0399349475966751
2024-10-24,TikTok Ads,Search,,,,,,UAE,34076,1363,0.04,1553.82,16,1.43,2219.67,,0.01173881144534116
2024-10-24,Google Ads,Shopping,,,,,,India,149064,5724,0.0384,7555.68,369,14.17,107029.4,,0.064465408805031446
2024-10-24,Google Ads,Display,,,,,,Germany,164457,8321,0.0506,14644.96,610,1.85,27104.12,,0.0733084965749309
2024-10-24,TikTok Ads,Video,,,,,,India,193151,12168,0.063,13749.84,612,7.96,109401,,0.050295857988165681
2024-10-25,TikTok Ads,Display,,,,,,Canada,160892,9122,0.0567,5838.08,590,29.23,170654.73,,0.064678798509098884
2024-10-25,Meta Ads,Video,,,,,,UK,184298,7758,0.0421,12024.9,351,7.58,91198.92,,0.045243619489559163
2024-10-25,Meta Ads,Shopping,,,,,,UK,55697,957,0.0172,870.87,12,1.92,1673.31,,0.012539184952978056
2024-10-25,Meta Ads,Shopping,,,,,,India,107489,2515,0.0234,3521,166,5.23,18411.15,,0.066003976143141158
2024-10-25,Meta Ads,Video,,,,,,Canada,138678,1802,0.013,3423.8,61,0.63,2147.03,,0.033851276359600446
2024-10-25,Google Ads,Video,,,,,,UAE,195664,6378,0.0326,16582.8,312,2.04,33814.66,,0.048918156161806212
2024-10-25,Google Ads,Display,,,,,,Australia,158481,6053,0.0382,9866.39,116,3.05,30091.81,,0.019164050883859245
2024-10-25,Google Ads,Video,,,,,,Germany,22637,876,0.0387,1068.72,16,2.45,2623.14,,0.0182648401826484
2024-10-26,Google Ads,Search,,,,,,Australia,90349,5420,0.06,16368.4,105,1.03,16913.07,,0.019372693726937271
2024-10-26,Meta Ads,Display,,,,,,UK,115986,1357,0.0117,2008.36,79,3.98,8002.44,,0.058216654384672072
2024-10-26,TikTok Ads,Video,,,,,,India,100673,5718,0.0568,6003.9,196,6.84,41067.13,,0.034277719482336481
2024-10-26,Google Ads,Display,,,,,,Australia,180365,6114,0.0339,21154.44,400,5.28,111623.05,,0.0654236179260713
2024-10-26,Google Ads,Display,,,,,,UAE,114914,3803,0.0331,10230.07,224,6.55,67007.76,,0.0589008677359979
2024-10-26,Google Ads,Search,,,,,,UAE,51819,2497,0.0482,7191.36,138,5.23,37600.62,,0.0552663195835002
2024-10-26,Google Ads,Shopping,,,,,,USA,189480,6290,0.0332,22329.5,204,2,44620.04,,0.032432432432432434
2024-10-27,Meta Ads,Display,,,,,,UK,100561,3781,0.0376,5255.59,124,6.59,34626.86,,0.032795556731023537
2024-10-27,Meta Ads,Search,,,,,,USA,69385,2650,0.0382,4505,160,7.12,32080.73,,0.060377358490566038
2024-10-27,TikTok Ads,Display,,,,,,India,72963,5618,0.077,2696.64,412,6.11,16464.01,,0.073335706657173372
2024-10-27,TikTok Ads,Search,,,,,,Canada,111956,5911,0.0528,9280.27,253,7.37,68395.54,,0.042801556420233464
2024-10-27,Google Ads,Video,,,,,,UAE,75410,3039,0.0403,2887.05,239,10.21,29467.42,,0.07864429088515959
2024-10-28,Google Ads,Display,,,,,,Canada,78927,3172,0.0402,10150.4,62,0.75,7568.63,,0.019546027742749054
2024-10-28,Google Ads,Shopping,,,,,,Germany,115454,7227,0.0626,17778.42,154,0.29,5144.22,,0.0213089802130898
2024-10-28,Google Ads,Search,,,,,,USA,104456,6403,0.0613,13510.33,440,8.23,111130.68,,0.068717788536623456
2024-10-28,TikTok Ads,Video,,,,,,Canada,75553,3331,0.0441,1465.64,203,22.72,33301.04,,0.06094265986190333
2024-10-28,TikTok Ads,Display,,,,,,India,189933,13295,0.07,13693.85,284,3.32,45485.98,,0.021361414065438136
2024-10-28,TikTok Ads,Shopping,,,,,,UAE,193568,12659,0.0654,15697.16,366,1.12,17585.84,,0.028912236353582432
2024-10-28,TikTok Ads,Shopping,,,,,,UAE,21972,1915,0.0872,2010.75,36,1.2,2412.15,,0.018798955613577025
2024-10-29,Google Ads,Shopping,,,,,,Germany,46971,2437,0.0519,4971.48,141,2.98,14817.7,,0.057858022158391462
2024-10-29,Google Ads,Shopping,,,,,,USA,182395,8517,0.0467,29383.65,517,0.92,27133.78,,0.060702125161441821
2024-10-29,Google Ads,Video,,,,,,UK,174741,7129,0.0408,15469.93,326,3.8,58786.78,,0.0457287137045869
2024-10-29,Google Ads,Shopping,,,,,,Germany,60077,1994,0.0332,6201.34,28,1.23,7635.29,,0.014042126379137413
2024-10-29,Meta Ads,Display,,,,,,Australia,152996,3136,0.0205,5613.44,82,1.15,6472.17,,0.026147959183673471
2024-10-29,TikTok Ads,Shopping,,,,,,Germany,130811,8895,0.068,2846.4,150,10.96,31192.02,,0.016863406408094434
2024-10-29,TikTok Ads,Shopping,,,,,,UAE,71514,3354,0.0469,4393.74,165,3.95,17363.87,,0.049194991055456175
2024-10-30,Meta Ads,Shopping,,,,,,Canada,88470,2459,0.0278,2434.41,165,18.13,44145,,0.06710044733631558
2024-10-30,Google Ads,Search,,,,,,Australia,180590,4857,0.0269,7334.07,333,12.51,91782.77,,0.06856084002470661
2024-10-30,TikTok Ads,Shopping,,,,,,Germany,158807,5859,0.0369,3339.63,73,2.19,7304.51,,0.012459464072367298
2024-10-31,TikTok Ads,Display,,,,,,USA,85066,5903,0.0694,7673.9,465,11.13,85397.14,,0.078773504997458915
2024-10-31,Meta Ads,Video,,,,,,UAE,140453,4213,0.03,4592.17,56,0.95,4347.77,,0.013292190837882745
2024-10-31,TikTok Ads,Search,,,,,,UAE,174898,13029,0.0745,16416.54,822,9.88,162206.84,,0.063090029933225877
2024-10-31,TikTok Ads,Shopping,,,,,,USA,17626,1113,0.0632,601.02,50,4.27,2568.51,,0.044923629829290206
2024-11-01,TikTok Ads,Shopping,,,,,,UAE,139607,10289,0.0737,9362.99,580,10.05,94107.07,,0.056370881523957625
2024-11-01,TikTok Ads,Shopping,,,,,,India,145225,5562,0.0383,4672.08,378,21.84,102053.93,,0.067961165048543687
2024-11-01,Google Ads,Video,,,,,,Canada,34592,1615,0.0467,1857.25,116,2.34,4344.96,,0.0718266253869969
2024-11-02,Google Ads,Display,,,,,,UK,146295,3394,0.0232,11573.54,195,4.29,49666.69,,0.057454331172657629
2024-11-02,Meta Ads,Display,,,,,,Australia,133773,3491,0.0261,6388.53,181,3.39,21663.32,,0.051847608135204809
2024-11-02,TikTok Ads,Video,,,,,,Canada,92985,8024,0.0863,6820.4,520,22.11,150774.99,,0.064805583250249252
2024-11-02,Google Ads,Search,,,,,,India,26259,669,0.0255,943.29,22,2.9,2731.41,,0.032884902840059793
2024-11-02,Google Ads,Video,,,,,,Canada,7802,340,0.0437,805.8,14,0.99,799.08,,0.041176470588235294
2024-11-02,Meta Ads,Search,,,,,,Australia,157008,5024,0.032,3617.28,379,20.21,73104.85,,0.075437898089171979
2024-11-03,Meta Ads,Shopping,,,,,,India,39723,1116,0.0281,1060.2,14,0.55,582.59,,0.012544802867383513
2024-11-03,Google Ads,Search,,,,,,Canada,13614,744,0.0547,2209.68,54,5.03,11111.12,,0.072580645161290328
2024-11-03,TikTok Ads,Video,,,,,,Australia,184745,12451,0.0674,20793.17,404,1.12,23357.33,,0.032447192996546463
2024-11-03,Google Ads,Display,,,,,,Canada,70226,4037,0.0575,8719.92,240,7.82,68153.47,,0.0594500866980431
2024-11-03,Meta Ads,Search,,,,,,Canada,128355,1758,0.0137,3269.88,122,1.9,6205.33,,0.069397042093287828
2024-11-03,Google Ads,Video,,,,,,USA,198604,8162,0.0411,25302.2,584,1,25281.15,,0.071551090419014945
2024-11-04,Meta Ads,Display,,,,,,India,177443,4400,0.0248,9548,231,4.51,43094.26,,0.0525
2024-11-04,Google Ads,Display,,,,,,Germany,146779,5019,0.0342,11142.18,349,8.18,91145.36,,0.069535764096433555
2024-11-04,Google Ads,Display,,,,,,India,158441,3976,0.0251,10814.72,300,4.8,51868.85,,0.075452716297786715
2024-11-04,Google Ads,Display,,,,,,Australia,91861,2535,0.0276,3143.4,137,2.64,8299.82,,0.054043392504930968
2024-11-04,Google Ads,Search,,,,,,UAE,93720,2661,0.0284,4523.7,104,4.18,18904.07,,0.039083051484404358
2024-11-04,Google Ads,Shopping,,,,,,India,70107,4045,0.0577,11002.4,203,2.02,22267.98,,0.050185414091470953
2024-11-04,Google Ads,Video,,,,,,Australia,149233,3686,0.0247,3686,250,4.48,16524.46,,0.067824199674443836
2024-11-04,TikTok Ads,Display,,,,,,UAE,46190,3030,0.0656,1272.6,183,30.6,38945.83,,0.060396039603960394
2024-11-05,Google Ads,Shopping,,,,,,Canada,36707,943,0.0257,1235.33,21,3.56,4396.12,,0.022269353128313893
2024-11-05,Meta Ads,Video,,,,,,Germany,178013,1886,0.0106,2150.04,83,10.38,22320.49,,0.0440084835630965
2024-11-05,Meta Ads,Display,,,,,,Australia,188804,5267,0.0279,11060.7,64,0.92,10138.3,,0.012151129675337003
2024-11-06,Google Ads,Display,,,,,,India,14884,541,0.0364,1758.25,43,2.35,4123.58,,0.079482439926062853
2024-11-06,Meta Ads,Shopping,,,,,,Germany,149654,6689,0.0447,8628.81,262,1.23,10578.46,,0.039168784571684857
2024-11-07,TikTok Ads,Display,,,,,,UK,187199,12036,0.0643,16007.88,946,10.36,165825.37,,0.078597540711199732
2024-11-07,Meta Ads,Video,,,,,,Australia,107299,2585,0.0241,3412.2,110,6.98,23820.26,,0.0425531914893617
2024-11-08,Google Ads,Display,,,,,,Germany,199164,6671,0.0335,21280.49,118,1.29,27461.46,,0.017688502473392296
2024-11-08,Meta Ads,Display,,,,,,UAE,181950,2401,0.0132,1608.67,168,18.67,30028.61,,0.069970845481049565
2024-11-08,Google Ads,Shopping,,,,,,UK,34605,809,0.0234,1423.84,40,3.61,5146.88,,0.049443757725587144
2024-11-08,Meta Ads,Shopping,,,,,,Germany,81848,1694,0.0207,2185.26,58,3.47,7573.87,,0.034238488783943331
2024-11-08,Google Ads,Video,,,,,,UAE,31672,877,0.0277,631.44,16,3.59,2266.94,,0.018244013683010263
2024-11-08,Meta Ads,Shopping,,,,,,Australia,186949,3140,0.0168,1884,186,16.08,30294.1,,0.059235668789808918
2024-11-08,TikTok Ads,Search,,,,,,India,36027,2770,0.0769,2991.6,205,5.56,16618.85,,0.0740072202166065
2024-11-08,Meta Ads,Video,,,,,,Australia,162889,4658,0.0286,5170.38,332,11.04,57094.6,,0.071275225418634611
2024-11-08,Google Ads,Shopping,,,,,,India,32518,1258,0.0387,3031.78,12,0.89,2688.72,,0.009538950715421303
2024-11-09,Meta Ads,Shopping,,,,,,UAE,8487,271,0.032,246.61,14,16.95,4179.96,,0.051660516605166053
2024-11-09,Google Ads,Shopping,,,,,,USA,52083,2781,0.0534,7341.84,160,5.41,39686.47,,0.057533261416756562
2024-11-09,TikTok Ads,Search,,,,,,Australia,141614,10677,0.0754,3736.95,305,16.69,62355.52,,0.028566076613280884
2024-11-09,Google Ads,Shopping,,,,,,UK,170732,7700,0.0451,6237,434,8.61,53677.08,,0.056363636363636366
2024-11-09,Meta Ads,Video,,,,,,USA,172812,2972,0.0172,2942.28,178,16.04,47180.83,,0.059892328398384924
2024-11-09,Google Ads,Shopping,,,,,,Germany,30852,684,0.0222,1087.56,11,2.59,2813.84,,0.016081871345029239
2024-11-09,Google Ads,Search,,,,,,Australia,112549,6640,0.059,24368.8,374,0.89,21696.69,,0.056325301204819274
2024-11-09,Google Ads,Video,,,,,,UAE,27612,963,0.0349,3177.9,75,3.96,12575.02,,0.0778816199376947
2024-11-10,Google Ads,Search,,,,,,Germany,34764,1251,0.036,1038.33,83,3.24,3361.16,,0.066346922462030375
2024-11-10,Google Ads,Display,,,,,,Australia,124774,3481,0.0279,4212.01,113,1.06,4447.19,,0.032461936225222636
2024-11-10,Google Ads,Search,,,,,,USA,77968,3001,0.0385,8552.85,193,3.68,31448.71,,0.064311896034655119
2024-11-10,Meta Ads,Search,,,,,,USA,21679,448,0.0207,398.72,31,8.92,3556.66,,0.069196428571428575
2024-11-11,Google Ads,Video,,,,,,UAE,90096,4784,0.0531,15165.28,310,5.34,81015.37,,0.064799331103678928
2024-11-11,Meta Ads,Video,,,,,,UK,112518,1597,0.0142,1724.76,105,14.71,25379.08,,0.065748278021289921
2024-11-11,TikTok Ads,Shopping,,,,,,India,184969,15407,0.0833,20645.38,352,2.55,52669.94,,0.022846757967157787
2024-11-11,TikTok Ads,Video,,,,,,USA,137895,5901,0.0428,7907.34,379,10.98,86835.97,,0.064226402304694119
2024-11-12,Meta Ads,Display,,,,,,UAE,54031,2215,0.041,3676.9,157,6.2,22778.62,,0.0708803611738149
2024-11-12,Google Ads,Video,,,,,,Germany,57335,1869,0.0326,5139.75,133,2.17,11136.73,,0.07116104868913857
2024-11-12,Meta Ads,Video,,,,,,Germany,27419,1192,0.0435,2181.36,38,2.72,5935.39,,0.031879194630872486
2024-11-12,TikTok Ads,Shopping,,,,,,UAE,133148,9120,0.0685,4560,279,18.29,83385.98,,0.030592105263157896
2024-11-13,TikTok Ads,Video,,,,,,India,195722,12624,0.0645,25374.24,755,5.08,129016.77,,0.059806717363751587
2024-11-13,Google Ads,Display,,,,,,UAE,92502,2960,0.032,6097.6,201,7.85,47885.36,,0.0679054054054054
2024-11-13,Google Ads,Search,,,,,,USA,84517,1664,0.0197,3993.6,91,5.47,21828,,0.0546875
2024-11-13,Google Ads,Shopping,,,,,,USA,8748,362,0.0414,438.02,10,2.21,966.57,,0.027624309392265192
2024-11-13,TikTok Ads,Video,,,,,,UK,72145,3058,0.0424,2354.66,78,3.2,7543.67,,0.025506867233485938
2024-11-13,Meta Ads,Display,,,,,,India,137602,2641,0.0192,1558.19,179,33.68,52473.54,,0.067777357061719043
